start_station_name,total_trips,start_lat,start_lng,postalCode,geometry,zip_code,HVI_Score
Bedford Ave & Beverley Rd,599,40.64491,-73.95487,11226,POINT (-73.95487 40.64491),11226,5.0
Bedford Ave & Clarkson Ave,1065,40.65519,-73.9564,11226,POINT (-73.9564 40.65519),11226,5.0
Bedford Ave & Fenimore St,755,40.65815,-73.95674,11225,POINT (-73.95674 40.65815),11225,5.0
Bedford Ave & Maple St,605,40.66035,-73.95679,11225,POINT (-73.95679 40.66035),11225,5.0
Bedford Ave & Montgomery St,810,40.665816,-73.956934,11225,POINT (-73.956934 40.665816),11225,5.0
Bedford Ave & Nassau Ave,7196,40.72311651,-73.95212324,11222,POINT (-73.95212324 40.72311651),11222,3.0
Bedford Ave & S 9 St,1412,40.70853074,-73.96408963,11211,POINT (-73.96408963 40.70853074),11211,3.0
Bedford Park Blvd & Paul Ave,247,40.87444,-73.89186,10468,POINT (-73.89186 40.87444),10468,4.0
Benham St & Roosevelt Ave,167,40.74841,-73.8751,11373,POINT (-73.8751 40.74841),11373,3.0
Bergen Ave & E 152 St,857,40.817166,-73.914737,10455,POINT (-73.914737 40.817166),10455,5.0
Bergen St & 4 Ave,3129,40.68256425759694,-73.9798977971077,11217,POINT (-73.9798977971077 40.68256425759694),11217,2.0
Bergen St & Buffalo Ave,268,40.6747,-73.92512,11213,POINT (-73.92512 40.6747),11213,5.0
Bergen St & Flatbush Ave,5219,40.680944723477296,-73.97567331790923,11217,POINT (-73.97567331790923 40.680944723477296),11217,2.0
Bergen St & Kingston Ave,1244,40.6756,-73.9415,11213,POINT (-73.9415 40.6756),11213,5.0
Bergen St & Mother Gaston Blvd,272,40.67374,-73.90852,11233,POINT (-73.90852 40.67374),11233,5.0
Bergen St & Saratoga Ave,338,40.67423,-73.91656,11233,POINT (-73.91656 40.67423),11233,5.0
Bergen St & Smith St,4748,40.6867443,-73.99063168,11201,POINT (-73.99063168 40.6867443),11201,2.0
Bergen St & Troy Ave,467,40.67524,-73.93596,11213,POINT (-73.93596 40.67524),11213,5.0
Bergen St & Vanderbilt Ave,6154,40.6794388,-73.9680438,11238,POINT (-73.9680438 40.6794388),11238,2.0
Berkeley Pl & 6 Ave,2526,40.6765304,-73.97846879,11217,POINT (-73.97846879 40.6765304),11217,2.0
Berkeley Pl & 7 Ave,5189,40.675146838709786,-73.97523209452629,11217,POINT (-73.97523209452629 40.675146838709786),11217,2.0
Berry St & N 8 St,6502,40.7190095,-73.95852515,11211,POINT (-73.95852515 40.7190095),11211,3.0
Beverley Rd & E 49 St,180,40.64621,-73.93067,11203,POINT (-73.93067 40.64621),11203,5.0
Beverley Rd & Flatbush Ave,832,40.64499,-73.95818,11226,POINT (-73.95818 40.64499),11226,5.0
Beverley Rd & Nostrand Ave,187,40.64507,-73.9488,11226,POINT (-73.9488 40.64507),11226,5.0
Bialystoker Pl & Delancey St,2051,40.71622644,-73.98261206,10002,POINT (-73.98261206 40.71622644),10002,3.0
Bleecker St & Crosby St,9314,40.72615604980408,-73.99510189890862,10012,POINT (-73.99510189890862 40.72615604980408),10012,2.0
Bleecker St & Forest Ave,518,40.7107,-73.90525,11385,POINT (-73.90525 40.7107),11385,1.0
Boerum St & Broadway,2149,40.70538077,-73.94976519,11206,POINT (-73.94976519 40.70538077),11206,4.0
Bond St & Bergen St,2414,40.6849668,-73.98620772,11217,POINT (-73.98620772 40.6849668),11217,2.0
Bond St & Fulton St,5727,40.6896218879,-73.9830426872,11201,POINT (-73.9830426872 40.6896218879),11201,2.0
Boone Ave & E 172 St,506,40.832649,-73.885272,10460,POINT (-73.885272 40.832649),10460,5.0
Borden Ave & 25 St,106,40.7396139,-73.945151,11101,POINT (-73.945151 40.7396139),11101,4.0
Borden Ave & Review Ave,325,40.73866345465306,-73.94093804061413,11101,POINT (-73.94093804061413 40.73866345465306),11101,4.0
Boston Rd & E 167 St,659,40.828199,-73.903719,10456,POINT (-73.903719 40.828199),10456,5.0
Boston Rd & E 178 St,869,40.84096,-73.87923,10460,POINT (-73.87923 40.84096),10460,5.0
Boston Rd & Prospect Ave,1050,40.833246,-73.896599,10456,POINT (-73.896599 40.833246),10456,5.0
Boston Rd & West Farms Rd,871,40.83998,-73.8806,10460,POINT (-73.8806 40.83998),10460,5.0
Botanical Sq & Webster Ave,425,40.86814,-73.88145,10458,POINT (-73.88145 40.86814),10458,5.0
Bradhurst Ave & W 148 St,907,40.825125,-73.941616,10039,POINT (-73.941616 40.825125),10039,5.0
Bradley Ave & Greenpoint Ave,317,40.73565914819229,-73.93478840589523,11101,POINT (-73.93478840589523 40.73565914819229),11101,4.0
Brevoort Pl & Bedford Ave,1533,40.68012,-73.95362,11216,POINT (-73.95362 40.68012),11216,4.0
Bridge St & Water St,2982,40.70296934155272,-73.98469090461731,11201,POINT (-73.98469090461731 40.70296934155272),11201,2.0
Bridge St & York St,1663,40.70133448066992,-73.98471236228943,11201,POINT (-73.98471236228943 40.70133448066992),11201,2.0
Broad St & Bridge St,1819,40.70365182,-74.01167797,10004,POINT (-74.01167797 40.70365182),10004,1.0
Broadway & 12 St,827,40.7668,-73.9347774,11106,POINT (-73.9347774 40.7668),11106,3.0
Broadway & 49 St,505,40.755389,-73.911517,11377,POINT (-73.911517 40.755389),11377,3.0
Broadway & 51 St,788,40.754164,-73.908906,11377,POINT (-73.908906 40.754164),11377,3.0
Broadway & Battery Pl,3129,40.70463334,-74.01361706,10004,POINT (-74.01361706 40.70463334),10004,1.0
Broadway & Berry St,4723,40.71036129922581,-73.96530389785767,11211,POINT (-73.96530389785767 40.71036129922581),11211,3.0
Broadway & E 14 St,13423,40.73454567,-73.99074142,10003,POINT (-73.99074142 40.73454567),10003,2.0
Broadway & E 19 St,6433,40.73829,-73.99006,10003,POINT (-73.99006 40.73829),10003,2.0
Broadway & E 21 St,11534,40.739888408589955,-73.98958593606949,10010,POINT (-73.98958593606949 40.739888408589955),10010,1.0
Broadway & Ellwood St,363,40.862058,-73.929719,10040,POINT (-73.929719 40.862058),10040,2.0
Broadway & Furman Ave,402,40.68139,-73.90756,11207,POINT (-73.90756 40.68139),11207,5.0
Broadway & Hancock St,889,40.68663,-73.9168,11221,POINT (-73.9168 40.68663),11221,4.0
Broadway & Kent Ave,6744,40.710888,-73.968329,11211,POINT (-73.968329 40.710888),11211,3.0
Broadway & Kosciuszko St,1413,40.69329,-73.92852,11221,POINT (-73.92852 40.69329),11221,4.0
Broadway & Madison St,1633,40.68822,-73.91966,11221,POINT (-73.91966 40.68822),11221,4.0
Broadway & Morris St,4281,40.705945132708806,-74.01321887969969,10006,POINT (-74.01321887969969 40.705945132708806),10006,1.0
Broadway & Moylan Pl,1877,40.8143256,-73.9590255,10027,POINT (-73.9590255 40.8143256),10027,4.0
Broadway & Roebling St,3059,40.70924826276157,-73.96063148975372,11211,POINT (-73.96063148975372 40.70924826276157),11211,3.0
Broadway & Van Cortlandt Park S,550,40.8863,-73.8997,10463,POINT (-73.8997 40.8863),10463,1.0
Broadway & W 122 St,1375,40.8120562,-73.9612547,10027,POINT (-73.9612547 40.8120562),10027,4.0
Broadway & W 131 St,1232,40.817555,-73.957163,10027,POINT (-73.957163 40.817555),10027,4.0
Broadway & W 133 St,1171,40.8190344,-73.956156,10031,POINT (-73.956156 40.8190344),10031,4.0
Broadway & W 138 St,1231,40.82182,-73.95353,10031,POINT (-73.95353 40.82182),10031,4.0
Broadway & W 142 St,892,40.824686,-73.951947,10031,POINT (-73.951947 40.824686),10031,4.0
Broadway & W 153 St,861,40.831327,-73.946665,10031,POINT (-73.946665 40.831327),10031,4.0
Broadway & W 157 St,1435,40.83402740143528,-73.94510813442648,10032,POINT (-73.94510813442648 40.83402740143528),10032,3.0
Broadway & W 160 St,896,40.835775,-73.9434,10032,POINT (-73.9434 40.835775),10032,3.0
Broadway & W 165 St,830,40.839137,-73.941409,10032,POINT (-73.941409 40.839137),10032,3.0
Broadway & W 168 St,1407,40.84089603193041,-73.93972098827362,10032,POINT (-73.93972098827362 40.84089603193041),10032,3.0
Broadway & W 185 St,917,40.852538,-73.93441,10033,POINT (-73.93441 40.852538),10033,2.0
Broadway & W 192 St,520,40.857994,-73.932173,10040,POINT (-73.932173 40.857994),10040,2.0
Broadway & W 220 St,208,40.872412,-73.912807,10034,POINT (-73.912807 40.872412),10034,1.0
Broadway & W 234 St,215,40.88185,-73.90291,10463,POINT (-73.90291 40.88185),10463,1.0
Broadway & W 238 St,511,40.88524,-73.90077,10463,POINT (-73.90077 40.88524),10463,1.0
Broadway & W 25 St,11765,40.74286877312112,-73.98918628692627,10010,POINT (-73.98918628692627 40.74286877312112),10010,1.0
Broadway & W 29 St,9585,40.7462009,-73.98855723,10001,POINT (-73.98855723 40.7462009),10001,2.0
Broadway & W 36 St,3646,40.75097711,-73.98765428,10018,POINT (-73.98765428 40.75097711),10018,2.0
Broadway & W 37 St,1726,40.75172632,-73.98753523,10018,POINT (-73.98753523 40.75172632),10018,2.0
Broadway & W 38 St,6798,40.7529728216068,-73.98734897375107,10018,POINT (-73.98734897375107 40.7529728216068),10018,2.0
Broadway & W 41 St,6680,40.75513557,-73.98658032,10036,POINT (-73.98658032 40.75513557),10036,2.0
Broadway & W 48 St,7980,40.76017739537783,-73.98486793041229,10019,POINT (-73.98486793041229 40.76017739537783),10019,2.0
Broadway & W 51 St,5668,40.76228826,-73.98336183,10019,POINT (-73.98336183 40.76228826),10019,2.0
Broadway & W 53 St,6898,40.76344058,-73.98268129,10019,POINT (-73.98268129 40.76344058),10019,2.0
Broadway & W 56 St,7248,40.7652654,-73.98192338,10019,POINT (-73.98192338 40.7652654),10019,2.0
Broadway & W 58 St,13848,40.76695317,-73.98169333,10019,POINT (-73.98169333 40.76695317),10019,2.0
Broadway & W 61 St,7362,40.77003010255044,-73.9819684624672,10023,POINT (-73.9819684624672 40.77003010255044),10023,1.0
Broadway & Whipple St,2117,40.7016657,-73.9437303,11206,POINT (-73.9437303 40.7016657),11206,4.0
Bronx Park S & Bryant Ave,275,40.84437,-73.87796,10460,POINT (-73.87796 40.84437),10460,5.0
Bronx Shore Comfort Station,357,40.80046,-73.92404,10035,POINT (-73.92404 40.80046),10035,5.0
Brook Ave & E 138 St,952,40.807408,-73.91924,10454,POINT (-73.91924 40.807408),10454,5.0
Brook Ave & E 141 St,539,40.809619,-73.917875,10454,POINT (-73.917875 40.809619),10454,5.0
Brook Ave & E 148 St,471,40.814383,-73.915368,10455,POINT (-73.915368 40.814383),10455,5.0
Brook Ave & E 157 St,454,40.820713,-73.911759,10451,POINT (-73.911759 40.820713),10451,5.0
Brooklyn Ave & Beverley Rd,31,40.64575,-73.94331,11203,POINT (-73.94331 40.64575),11203,5.0
Brooklyn Ave & Dean St,1619,40.67669,-73.94437,11216,POINT (-73.94437 40.67669),11216,4.0
Brooklyn Ave & Lefferts Ave,627,40.662564,-73.945565,11225,POINT (-73.945565 40.662564),11225,5.0
Brooklyn Ave & Prospect Pl,1521,40.67412,-73.94447,11213,POINT (-73.94447 40.67412),11213,5.0
Brooklyn Ave & Snyder Ave,69,40.64915,-73.94368,11203,POINT (-73.94368 40.64915),11203,5.0
Brooklyn Ave & Tilden Ave,121,40.64725,-73.94352,11203,POINT (-73.94352 40.64725),11203,5.0
Brooklyn Bridge Park - Pier 2,3297,40.698458,-73.997178,11201,POINT (-73.997178 40.698458),11201,2.0
Buchanan Pl & Grand Ave,341,40.85834,-73.90626,10453,POINT (-73.90626 40.85834),10453,5.0
Buffalo Ave & E New York Ave,613,40.66591,-73.92602,11213,POINT (-73.92602 40.66591),11213,5.0
Buffalo Ave & St John's Pl,322,40.67015,-73.92538,11233,POINT (-73.92538 40.67015),11233,5.0
Bulova Ave & Brooklyn Queens Expressway W,1337,40.762507,-73.902534,11377,POINT (-73.902534 40.762507),11377,3.0
Bus Slip & State St,2353,40.701907,-74.013942,10004,POINT (-74.013942 40.701907),10004,1.0
Bushwick Ave & Dekalb Ave,1221,40.69502,-73.92825,11221,POINT (-73.92825 40.69502),11221,4.0
Bushwick Ave & Forrest St,1594,40.70076,-73.93641,11206,POINT (-73.93641 40.70076),11206,4.0
Bushwick Ave & Furman Ave,581,40.68281,-73.90623,11207,POINT (-73.90623 40.68281),11207,5.0
Bushwick Ave & Harman St,1834,40.69356,-73.92524,11221,POINT (-73.92524 40.69356),11221,4.0
Bushwick Ave & Linden St,1531,40.69146,-73.92146,11221,POINT (-73.92146 40.69146),11221,4.0
Bushwick Ave & McKibbin St,1047,40.705517,-73.93936,11206,POINT (-73.93936 40.705517),11206,4.0
Bushwick Ave & Powers St,2828,40.71247661,-73.94100005,11211,POINT (-73.94100005 40.71247661),11211,3.0
Bushwick Ave & Stagg St,890,40.709897,-73.94008,11206,POINT (-73.94008 40.709897),11206,4.0
Butler St & 27 Ave,174,40.76521,-73.86483,11369,POINT (-73.86483 40.76521),11369,4.0
Butler St & Court St,1832,40.6849894,-73.99440329,11231,POINT (-73.99440329 40.6849894),11231,2.0
Cabrini Blvd & W 177 St,357,40.848282,-73.941343,10033,POINT (-73.941343 40.848282),10033,2.0
Cadman Plaza E & Red Cross Pl,2108,40.69991755,-73.98971773,11201,POINT (-73.98971773 40.69991755),11201,2.0
Cadman Plaza E & Tillary St,2479,40.69597683,-73.99014892,11201,POINT (-73.99014892 40.69597683),11201,2.0
Calyer St & Jewel St,1713,40.72984,-73.94839,11222,POINT (-73.94839 40.72984),11222,3.0
Calyer St & West St,5345,40.72693,-73.95863,11222,POINT (-73.95863 40.72693),11222,3.0
Cambridge Pl & Gates Ave,2827,40.68488,-73.96304,11238,POINT (-73.96304 40.68488),11238,2.0
Canal St & Rutgers St,10065,40.71427487,-73.98990025,10002,POINT (-73.98990025 40.71427487),10002,3.0
Carlton Ave & Dean St,5299,40.6809741,-73.9710097,11238,POINT (-73.9710097 40.6809741),11238,2.0
Carlton Ave & Flushing Ave,1856,40.697787,-73.973736,11205,POINT (-73.973736 40.697787),11205,4.0
Carlton Ave & Greene Ave,1831,40.685957,-73.971468,11238,POINT (-73.971468 40.685957),11238,2.0
Carlton Ave & Park Ave,1355,40.69580705,-73.97355569,11205,POINT (-73.97355569 40.69580705),11205,4.0
Carlton Ave & St Marks Ave,1764,40.67911856082165,-73.97176265716553,11217,POINT (-73.97176265716553 40.67911856082165),11217,2.0
Carmine St & 6 Ave,10105,40.73038599,-74.00214988,10014,POINT (-74.00214988 40.73038599),10014,1.0
Carroll St & 5 Ave,3000,40.6751622,-73.9814832,11215,POINT (-73.9814832 40.6751622),11215,1.0
Carroll St & 6 Ave,2369,40.6740886,-73.9787282,11215,POINT (-73.9787282 40.6740886),11215,1.0
Carroll St & Columbia St,1876,40.6830456,-74.00348559,11231,POINT (-74.00348559 40.6830456),11231,2.0
Carroll St & Franklin Ave,981,40.6679411,-73.9588,11225,POINT (-73.9588 40.6679411),11225,5.0
Carroll St & Rochester Ave,619,40.66598,-73.9284,11213,POINT (-73.9284 40.66598),11213,5.0
Carroll St & Smith St,3709,40.680611,-73.99475825,11231,POINT (-73.99475825 40.680611),11231,2.0
Carroll St & Utica Ave,427,40.66619,-73.93162,11213,POINT (-73.93162 40.66619),11213,5.0
Carroll St & Washington Ave,950,40.6686744,-73.9618148,11225,POINT (-73.9618148 40.6686744),11225,5.0
Case St & 94 St,248,40.74619,-73.87193,11373,POINT (-73.87193 40.74619),11373,3.0
Catalpa Ave & Woodward Ave,1161,40.70229,-73.90145,11385,POINT (-73.90145 40.70229),11385,1.0
Cathedral Pkwy & Broadway,4732,40.804213,-73.96699104,10025,POINT (-73.96699104 40.804213),10025,2.0
Catherine St & Monroe St,2373,40.71117444,-73.99682619,10038,POINT (-73.99682619 40.71117444),10038,2.0
Caton Ave & Argyle Rd,170,40.649681,-73.967829,11226,POINT (-73.967829 40.649681),11226,5.0
Caton Ave & Bedford Ave,1352,40.65237,-73.95623,11226,POINT (-73.95623 40.65237),11226,5.0
Caton Ave & E 10 St,111,40.648481,-73.97058,11218,POINT (-73.97058 40.648481),11218,3.0
Caton Ave & E 7 St,634,40.647718,-73.973663,11218,POINT (-73.973663 40.647718),11218,3.0
Caton Ave & St. Pauls Pl,637,40.65153,-73.96277,11226,POINT (-73.96277 40.65153),11226,5.0
Cauldwell Ave & E 158 St,205,40.81989,-73.908351,10456,POINT (-73.908351 40.81989),10456,5.0
Cauldwell Ave & E 161 St,737,40.82188,-73.907521,10456,POINT (-73.907521 40.82188),10456,5.0
Cedar Ave & W Fordham Rd,195,40.86156,-73.91219,10468,POINT (-73.91219 40.86156),10468,4.0
Cedar St & Evergreen Ave,1021,40.69671,-73.92807,11221,POINT (-73.92807 40.69671),11221,4.0
Cedar St & Myrtle Ave,1497,40.697842,-73.926241,11221,POINT (-73.926241 40.697842),11221,4.0
Center Blvd & 48 Ave,2081,40.745038,-73.957539,11101,POINT (-73.957539 40.745038),11101,4.0
Center Blvd & 51 Ave,2822,40.743366080270214,-73.95960688591003,11101,POINT (-73.95960688591003 40.743366080270214),11101,4.0
Central Ave & Covert St,803,40.68929,-73.90951,11207,POINT (-73.90951 40.68929),11207,5.0
Central Ave & Decatur St,707,40.6882,-73.90798,11207,POINT (-73.90798 40.6882),11207,5.0
Central Ave & Flushing Ave,1101,40.702831,-73.9333,11206,POINT (-73.9333 40.702831),11206,4.0
Central Ave & Himrod St,1328,40.69676,-73.92302,11221,POINT (-73.92302 40.69676),11221,4.0
Central Ave & Melrose St,1188,40.70112,-73.93039,11206,POINT (-73.93039 40.70112),11206,4.0
Central Ave & Starr St,2032,40.700003,-73.92834,11221,POINT (-73.92834 40.700003),11221,4.0
Central Ave & Weirfield St,904,40.69055,-73.91181,11221,POINT (-73.91181 40.69055),11221,4.0
Central Ave & Woodbine St,1516,40.69296,-73.91605,11221,POINT (-73.91605 40.69296),11221,4.0
Central Park W & W 103 St,2523,40.79558954105342,-73.96188408136368,10025,POINT (-73.96188408136368 40.79558954105342),10025,2.0
Central Park W & W 97 St,5391,40.79249519495111,-73.96417066463071,10025,POINT (-73.96417066463071 40.79249519495111),10025,2.0
Central Park West & W 85 St,6164,40.78476,-73.969862,10024,POINT (-73.969862 40.78476),10024,1.0
Centre St & Chambers St,8419,40.71273266,-74.0046073,10007,POINT (-74.0046073 40.71273266),10007,1.0
Centre St & Seneca Ave,584,40.69969,-73.9022,11385,POINT (-73.9022 40.69969),11385,1.0
Centre St & Worth St,5803,40.71494807,-74.00234482,10007,POINT (-74.00234482 40.71494807),10007,1.0
Charlotte St & Boston Rd,203,40.8358771,-73.8931428,10460,POINT (-73.8931428 40.8358771),10460,5.0
Chauncey St & Howard Ave,721,40.68158,-73.91959,11233,POINT (-73.91959 40.68158),11233,5.0
Chauncey St & Malcolm X Blvd,1270,40.68044,-73.92842,11233,POINT (-73.92842 40.68044),11233,5.0
Chauncey St & Stuyvesant Ave,1564,40.68012,-73.93168,11233,POINT (-73.93168 40.68012),11233,5.0
Cherry St,1929,40.71219906,-73.97948148,10002,POINT (-73.97948148 40.71219906),10002,3.0
Chester Ave & 12 Ave,270,40.644367,-73.984276,11218,POINT (-73.984276 40.644367),11218,3.0
Christopher St & Greenwich St,9727,40.73291553,-74.00711384,10014,POINT (-74.00711384 40.73291553),10014,1.0
Church Ave & E 42 St,114,40.65127,-73.93818,11203,POINT (-73.93818 40.65127),11203,5.0
Church Ave & E 45 St,89,40.65159,-73.93535,11203,POINT (-73.93535 40.65159),11203,5.0
Church Ave & McDonald Ave,627,40.642809,-73.979239,11218,POINT (-73.979239 40.642809),11218,3.0
Church Ave & Nostrand Ave,654,40.65074,-73.94986,11226,POINT (-73.94986 40.65074),11226,5.0
Church Ave & Story St,329,40.642031,-73.981073,11218,POINT (-73.981073 40.642031),11218,3.0
Church St & Worth St,2715,40.71688538495366,-74.00650128722191,10013,POINT (-74.00650128722191 40.71688538495366),10013,2.0
Claflin Ave & Reservoir Ave,204,40.87398,-73.89943,10468,POINT (-73.89943 40.87398),10468,4.0
Clark St & Henry St,4463,40.69760127,-73.99344559,11201,POINT (-73.99344559 40.69760127),11201,2.0
Clarkson Ave & E 37 St,559,40.65577,-73.9432,11203,POINT (-73.9432 40.65577),11203,5.0
Clarkson Ave & E 40 St,217,40.65592,-73.94068,11203,POINT (-73.94068 40.65592),11203,5.0
Clarkson Ave & Nostrand Ave,727,40.6555,-73.94975,11226,POINT (-73.94975 40.6555),11226,5.0
Clarkson Ave & Troy Ave,100,40.65633,-73.93648,11203,POINT (-73.93648 40.65633),11203,5.0
Clarkson Ave & Utica Ave,174,40.65666,-73.93109,11203,POINT (-73.93109 40.65666),11203,5.0
Classon Ave & St Marks Ave,2908,40.676513,-73.959431,11238,POINT (-73.959431 40.676513),11238,2.0
Clay Ave & Claremont Pkwy,452,40.83999,-73.90549,10457,POINT (-73.90549 40.83999),10457,5.0
Clay Ave & E 173 St,18,40.843264,-73.904867,10457,POINT (-73.904867 40.843264),10457,5.0
Clermont Ave & Lafayette Ave,2765,40.68764484,-73.96968902,11238,POINT (-73.96968902 40.68764484),11238,2.0
Clermont Ave & Park Ave,1778,40.69573398,-73.97129668,11205,POINT (-73.97129668 40.69573398),11205,4.0
Cleveland Pl & Spring St,12014,40.722103786686034,-73.99724900722504,10012,POINT (-73.99724900722504 40.722103786686034),10012,2.0
Cliff St & Fulton St,4642,40.70838,-74.00495,10038,POINT (-74.00495 40.70838),10038,2.0
Clifton Pl & Bedford Ave,2297,40.688655,-73.955156,11216,POINT (-73.955156 40.688655),11216,4.0
Clinton Ave & Myrtle Ave,5236,40.693261,-73.968896,11205,POINT (-73.968896 40.693261),11205,4.0
Clinton St & 4 Place,1739,40.6783563,-74.00014502,11231,POINT (-74.00014502 40.6783563),11231,2.0
Clinton St & Centre St,620,40.67434,-74.00194698,11231,POINT (-74.00194698 40.67434),11231,2.0
Clinton St & Cherry St,3455,40.711471394469264,-73.98672603070736,10002,POINT (-73.98672603070736 40.711471394469264),10002,3.0
Clinton St & Grand St,9042,40.71559509,-73.9870295,10002,POINT (-73.9870295 40.71559509),10002,3.0
Clinton St & Joralemon St,3648,40.69239502,-73.99337909,11201,POINT (-73.99337909 40.69239502),11201,2.0
Clinton St & Tillary St,2950,40.69623297129315,-73.99142056703568,11201,POINT (-73.99142056703568 40.69623297129315),11201,2.0
Clinton St & Union St,2454,40.6831164,-73.99785267,11231,POINT (-73.99785267 40.6831164),11231,2.0
Coffey St & Conover St,741,40.677236,-74.015665,11231,POINT (-74.015665 40.677236),11231,2.0
Coffey St & Ferris St,1258,40.67818387977647,-74.0170168876648,11231,POINT (-74.0170168876648 40.67818387977647),11231,2.0
College Ave & E 169 St,485,40.835122799036405,-73.91196817159653,10456,POINT (-73.91196817159653 40.835122799036405),10456,5.0
College Ave & E 170 St,193,40.837576,-73.910489,10456,POINT (-73.910489 40.837576),10456,5.0
Columbia Heights & Cranberry St,2380,40.70037867,-73.99548059,11201,POINT (-73.99548059 40.70037867),11201,2.0
Columbia St & Degraw St,1705,40.6859296,-74.00242364,11231,POINT (-74.00242364 40.6859296),11231,2.0
Columbia St & Kane St,1083,40.68763155,-74.0016256,11231,POINT (-74.0016256 40.68763155),11231,2.0
Columbia St & Lorraine St,297,40.6747055,-74.0075572,11231,POINT (-74.0075572 40.6747055),11231,2.0
Columbia St & Rivington St,2471,40.71739973,-73.98016555,10002,POINT (-73.98016555 40.71739973),10002,3.0
Columbia St & W 9 St,302,40.6769993,-74.00647134,11231,POINT (-74.00647134 40.6769993),11231,2.0
Columbus Ave & W 103 St,1318,40.7969347,-73.9643412291,10025,POINT (-73.9643412291 40.7969347),10025,2.0
Columbus Ave & W 59 St,5543,40.76931,-73.98464,10019,POINT (-73.98464 40.76931),10019,2.0
Columbus Ave & W 72 St,8213,40.7770575,-73.97898475,10023,POINT (-73.97898475 40.7770575),10023,1.0
Columbus Ave & W 95 St,5870,40.7919557,-73.968087,10025,POINT (-73.968087 40.7919557),10025,2.0
Columbus Pl & Atlantic Ave,504,40.67717,-73.92285,11233,POINT (-73.92285 40.67717),11233,5.0
Commerce St & Van Brunt St,746,40.6812117,-74.00860912,11231,POINT (-74.00860912 40.6812117),11231,2.0
Concord St & Bridge St,1982,40.69766564,-73.98476437,11201,POINT (-73.98476437 40.69766564),11201,2.0
Concourse Village East & E 158 St,900,40.823732,-73.919379,10451,POINT (-73.919379 40.823732),10451,5.0
Concourse Village West & E 156 St,538,40.823162,-73.923267,10451,POINT (-73.923267 40.823162),10451,5.0
Congress St & Clinton St,2724,40.68825516598005,-73.99545192718506,11201,POINT (-73.99545192718506 40.68825516598005),11201,2.0
Congress St & Hicks St,1649,40.6893952,-73.9995126,11201,POINT (-73.9995126 40.6893952),11201,2.0
Convent Ave & W 135 St,1011,40.818215,-73.950988,10027,POINT (-73.950988 40.818215),10027,4.0
Convent Ave & W 151 St,581,40.82831,-73.942924,10031,POINT (-73.942924 40.82831),10031,4.0
Cooper Ave & 65 Pl,325,40.69953,-73.88873,11385,POINT (-73.88873 40.69953),11385,1.0
Cooper Square & Astor Pl,7483,40.72951496224949,-73.99075269699097,10003,POINT (-73.99075269699097 40.72951496224949),10003,2.0
Corona Ave & 102 St,174,40.74419,-73.8619,11368,POINT (-73.8619 40.74419),11368,4.0
Corona Ave & 111 St,225,40.7408,-73.84978,11368,POINT (-73.84978 40.7408),11368,4.0
Corona Ave & 90 St,159,40.74154,-73.87484,11373,POINT (-73.87484 40.74154),11373,3.0
Corona Ave & 92 St,202,40.7424,-73.87251,11373,POINT (-73.87251 40.7424),11373,3.0
Corona Ave & 98 St,97,40.74448,-73.86516,11368,POINT (-73.86516 40.74448),11368,4.0
Cortelyou Rd & Albany Ave,162,40.64483,-73.93853,11203,POINT (-73.93853 40.64483),11203,5.0
Cortelyou Rd & Argyle Rd,777,40.64034,-73.96603,11226,POINT (-73.96603 40.64034),11226,5.0
Cortelyou Rd & E 19 St,702,40.64269,-73.96099,11226,POINT (-73.96099 40.64269),11226,5.0
Cortelyou Rd & E 34 St,305,40.64454,-73.94486,11203,POINT (-73.94486 40.64454),11203,5.0
Cortelyou Rd & Stratford Rd,1109,40.63966,-73.96807,11218,POINT (-73.96807 40.63966),11218,3.0
Court St & Nelson St,2139,40.6763947,-73.99869893,11231,POINT (-73.99869893 40.6763947),11231,2.0
Court St & State St,5172,40.6902375,-73.99203074,11201,POINT (-73.99203074 40.6902375),11201,2.0
Courtlandt Ave & E 149 St,1139,40.816402,-73.919549,10455,POINT (-73.919549 40.816402),10455,5.0
Crescent Ave & Belmont Ave,365,40.85391,-73.8866,10458,POINT (-73.8866 40.85391),10458,5.0
Crescent St & 30 Ave,2451,40.768692,-73.9249574,11102,POINT (-73.9249574 40.768692),11102,3.0
Crescent St & 34 Ave,1532,40.76108,-73.930562,11106,POINT (-73.930562 40.76108),11106,3.0
Crescent St & 35 Ave,1095,40.7596276,-73.9321455,11106,POINT (-73.9321455 40.7596276),11106,3.0
Crescent St & Broadway,2421,40.7633589,-73.9286471,11106,POINT (-73.9286471 40.7633589),11106,3.0
Crescent St & Ditmars Blvd,668,40.7787185,-73.9145645,11105,POINT (-73.9145645 40.7787185),11105,3.0
Crotona Ave & Crotona Park N,361,40.84234,-73.89409,10457,POINT (-73.89409 40.84234),10457,5.0
Crotona Ave & E 179 St,460,40.84666,-73.88991,10457,POINT (-73.88991 40.84666),10457,5.0
Crotona Ave & E 183 St,354,40.85157,-73.88475,10457,POINT (-73.88475 40.85157),10457,5.0
Crotona Ave & E Fordham Rd,418,40.8579,-73.88147,10458,POINT (-73.88147 40.8579),10458,5.0
Crotona Park East & E 173 St,198,40.837037,-73.890413,10457,POINT (-73.890413 40.837037),10457,5.0
Crotona Park North & Prospect Ave,212,40.841092,-73.892317,10457,POINT (-73.892317 40.841092),10457,5.0
